Unnamed: 0,Emotion,Text,Clean_Text
24287,anger,Flight BE407 to Rome is delayed . Will passengers please wait in the lounge . ,Flight BE407 Rome delayed  passengers wait lounge 
2104,anger,It was when my Instructor awoke me late at night to get prepared for the training at Military college when he was coming back from his personal social activities.,Instructor awoke late night prepared training Military college coming personal social activities
32011,anger,I had a quarrel with my parents; I was convinced to be right.,quarrel parents convinced right
33647,anger,Tailgating is the bane of my existence while driving on route one.  ,Tailgating bane existence driving route one
8635,anger,"One night I could not practise my violin as my family was watching T.V with the lights off, so I wanted to listen to some tapes.  It was dark so I asked my brother to bring me a torch, however he scolded me.  I was so angry that I slammed my violin on the floor.",night practise violin family watching TV lights off wanted listen tapes dark asked brother bring torch scolded me angry slammed violin floor
2449,anger,"` Because she still sounded mad at me , and I thought you might try to dissuade me . ", sounded mad  thought try dissuade 
15512,anger,In The Most Perfect Situation of My Life.... And I Had To Leave #OverprotectiveMom,Perfect Situation Life Leave #OverprotectiveMom
6782,anger,"Waited for my replacement phone to be delivered, IT DOESN'T EVEN WORK ",Waited replacement phone delivered WORK
20139,anger,My brother accused me undeservedly before my parents. I was not guilty. He was misled by his wife.,brother accused undeservedly parents guilty misled wife
30554,anger,Stupid ms.chiv... Telling us 2 write 4 complete sentences as a answer but gives us 3 little lines 2 write it!! &gt;:/ ,Stupid mschiv Telling 2 write 4 complete sentences answer gives 3 little lines 2 write it gt:/
17357,anger,Having my personal objects rearranged by someone else without my consent and having it arranged to their taste. Then trying to find a particular object they rearranged for an hour or more.,personal objects rearranged consent arranged taste trying find particular object rearranged hour more
29535,anger,"` I don't seem to be getting anywhere with this damn machine , "" he said with exasperation . ", getting damn machine   said exasperation 
11963,anger, when people chew their food obnoxiously loud!!!  ,people chew food obnoxiously loud
4759,anger,When your so called 'friend' becomes a stranger as soon as she's got a boyfriend! Hahahaha you'll soon realise how silly you've been ,called friend stranger soon got boyfriend Hahahaha soon realise silly
1438,anger,WHO .PUT.THEIR.PLATE.OF.FOOD.ON.MY.DRUMSET? ................. ,PUTTHEIRPLATEOFFOODONMYDRUMSET 
3592,anger,"` You could have lent it to me , "" Paula said , peeved . ", lent   Paula said  peeved 
16509,anger,"The base is overcrowded. Classes are shutting down but more people keep coming in. This is crazy, stop sending people here dammit!!! ",base overcrowded Classes shutting people coming in crazy stop sending people dammit
27711,anger,When some seniors tried to scold and insult some juniors on account of what the juniors were supposed to have said at secondary school.,seniors tried scold insult juniors account juniors supposed said secondary school
34147,anger,"In the Commons , Labour MPs unleashed their anger at the Liberal Democrats for promising to back the Government . ",Commons  Labour MPs unleashed anger Liberal Democrats promising Government 
20742,anger,AHHHHHHHHHHH I HATE DUMB NIGGAS N STUPID BITCHES AHHHH ,AHHHHHHHHHHH HATE DUMB NIGGAS N STUPID BITCHES AHHHH
22575,anger,When the dean of university asked me to vacate a big flat I was occupying and take up a smaller one as I was becoming a full time student at university.,dean university asked vacate big flat occupying smaller time student university
3247,anger,Don't bury your until you've killed it. When you bury &quot;living anger&quot; it functions as a seed &amp; grows into a Bitterness Tree.,bury killed it bury quotliving angerquot functions seed amp grows Bitterness Tree
6409,anger,Once my father slapped my mother for a small quarrel.,father slapped mother small quarrel
1466,anger,When people would tell me that my ex-girlfriend was playing around on me.,people tell exgirlfriend playing me
9393,anger,"LIVID Mia Farrow beat her adopted daughter Soon-Yi with a chair after finding out about her affair with Woody Allen , it was claimed yesterday . ",LIVID Mia Farrow beat adopted daughter SoonYi chair finding affair Woody Allen  claimed yesterday 
31387,anger,She showed her anger in public by virtually ignoring Charles . ,showed anger public virtually ignoring Charles 
11508,anger,"During a lecture, a colleague who did not know anything about the subject, got on my nerves asking silly questions.",lecture colleague know subject got nerves asking silly questions
185,anger,My father promised me a bicycle for my birthday. Just before my birthday he forgot he promised this to me.,father promised bicycle birthday birthday forgot promised me
18265,anger,"@beccallyne consummating is having sex, stupid. So you're not game at all! :(  #sadness",  consummating sex stupid game all :( #sadness
21929,anger,@DisneyPRINC_ESS I will tweet you until you tweet me back. #upset #sad #mad #death,  tweet tweet back #upset #sad #mad #death
17273,anger,&quot;just to let you know gratuity is not included in the groupon price&quot;... &quot;oh it's not??&quot; ummmm when is gratuity included in ANYTHING!? ,quotjust let know gratuity included groupon pricequot quotoh notquot ummmm gratuity included ANYTHING
32922,anger,"When he took his hand away still saying nothing , she felt slightly hurt and resentful . ",took hand away saying  felt slightly hurt resentful 
5156,anger,I hate how the train fills when we get to Birmingham New Street. ,hate train fills Birmingham New Street
5460,anger,They 're also pretty peeved at what they see as the Ministry of Agriculture 's failure to represent their interests adequately in Brussels . ,re pretty peeved Ministry Agriculture s failure represent interests adequately Brussels 
16891,anger,In the 1940s wives were still bitterly resentful of the fact that their husbands did not seem to realise that they needed leisure . ,1940s wives bitterly resentful fact husbands realise needed leisure 
22489,anger,Hywel was glaring mad at having to put a suit on . ,Hywel glaring mad suit 
9279,anger,is built from disconnection fron the Source who provides peace,built disconnection fron Source provides peace
27639,anger,"@MaxNavalinski on an unrelated note, just realized some1 unfollowed @KateUpton from my account. months of missedtweets #frustration",  unrelated note realized some1 unfollowed   account months missedtweets #frustration
